source,target,rating,abs_rating,sign,time
21,235,1,1,positive,1307156782
21,284,1,1,positive,1307763906
21,2194,2,2,positive,1344558302
8,1,3,3,positive,1291315232
17,3,5,5,positive,1289442313
17,23,1,1,positive,1289489668
17,28,1,1,positive,1289836081
17,13,2,2,positive,1289873367
17,20,2,2,positive,1290108486
17,1,9,9,positive,1291217882
17,81,1,1,positive,1294192094
17,39,1,1,positive,1294689438
17,254,1,1,positive,1303264358
17,149,2,2,positive,1304126859
17,375,2,2,positive,1304129066
17,7,4,4,positive,1304135542
17,418,2,2,positive,1307730796
17,522,1,1,positive,1308627060
17,4,1,1,positive,1339024627
17,1277,1,1,positive,1358804426
17,3219,1,1,positive,1364342012
17,1859,1,1,positive,1364386316
17,3744,-10,10,negative,1364386442
17,3784,1,1,positive,1364487390
17,3756,-10,10,negative,1364582497
17,3757,-10,10,negative,1364582498
17,3759,-10,10,negative,1364582498
17,3760,-10,10,negative,1364582510
17,2840,1,1,positive,1366231971
17,1018,2,2,positive,1367246589
23,17,1,1,positive,1291623781
23,19,1,1,positive,1291623787
23,32,1,1,positive,1293646340
23,20,1,1,positive,1293661055
23,69,1,1,positive,1293888120
23,7,5,5,positive,1296076062
23,108,1,1,positive,1296579082
23,113,4,4,positive,1297815736
23,263,2,2,positive,1302565807
23,231,1,1,positive,1302820322
23,527,2,2,positive,1305232514
23,686,2,2,positive,1306197148
23,1218,6,6,positive,1308696916
23,941,3,3,positive,1308697466
23,1219,2,2,positive,1308697486
23,1,7,7,positive,1308697521
23,1220,5,5,positive,1308699002
23,1217,7,7,positive,1363033600
26,4,1,1,positive,1289641703
26,680,1,1,positive,1306153179
26,626,2,2,positive,1306447241
26,780,2,2,positive,1307294246
26,937,2,2,positive,1307437066
26,1863,2,2,positive,1331660250
26,1985,1,1,positive,1334913962
26,2130,1,1,positive,1338659569
26,2128,2,2,positive,1338879314
26,1383,-10,10,negative,1346890182
26,35,3,3,positive,1346890534
26,804,1,1,positive,1366215367
28,7,1,1,positive,1293482234
28,69,3,3,positive,1294152392
28,132,1,1,positive,1297207240
28,231,1,1,positive,1303447886
28,374,1,1,positive,1306463984
28,35,1,1,positive,1347944480
28,2618,2,2,positive,1350070793
29,13,2,2,positive,1290090118
29,51,1,1,positive,1292070534
29,52,1,1,positive,1292085236
29,7,2,2,positive,1292716197
29,60,2,2,positive,1299735274
29,212,1,1,positive,1301020983
29,120,2,2,positive,1301142985
29,1,4,4,positive,1301365737
29,219,1,1,positive,1301365871
29,171,1,1,positive,1301617653
29,251,2,2,positive,1302290506
29,206,1,1,positive,1302932675
29,302,1,1,positive,1303256262
29,304,1,1,positive,1303258734
29,198,1,1,positive,1303359602
29,274,2,2,positive,1303361096
29,280,1,1,positive,1303361108
29,328,1,1,positive,1303725238
29,347,1,1,positive,1303772944
29,186,1,1,positive,1303773860
29,62,2,2,positive,1304137573
29,270,1,1,positive,1305005489
29,476,1,1,positive,1305091191
29,523,1,1,positive,1305152580
29,256,1,1,positive,1305958872
29,656,1,1,positive,1305975691
29,411,1,1,positive,1306201610
29,135,1,1,positive,1306418572
29,829,1,1,positive,1307092762
29,784,1,1,positive,1307111544
29,891,1,1,positive,1307249876
29,1172,1,1,positive,1308277985
29,383,2,2,positive,1308472446
31,4,2,2,positive,1290197554
31,1,3,3,positive,1291055972
32,6,1,1,positive,1290300441
32,1,1,1,positive,1290666928
32,23,1,1,positive,1293643257
32,1201,1,1,positive,1314507202
32,4197,1,1,positive,1404152786
32,2625,1,1,positive,1405610165
34,7,1,1,positive,1290644477
34,1,1,1,positive,1290752776
34,13,1,1,positive,1290758643
35,6,2,2,positive,1291056174
35,1,1,1,positive,1291159911
35,65,1,1,positive,1292920838
35,69,1,1,positive,1293448472
35,70,1,1,positive,1293448479
35,79,1,1,positive,1293994479
35,7,2,2,positive,1300184211
35,110,2,2,positive,1301003730
35,246,1,1,positive,1302027410
35,248,2,2,positive,1302082638
35,267,1,1,positive,1302639584
35,251,1,1,positive,1303845167
35,322,1,1,positive,1304632429
35,143,3,3,positive,1304632497
35,374,1,1,positive,1304632735
35,353,1,1,positive,1304632831
35,464,1,1,positive,1304661079
35,458,1,1,positive,1304978330
35,472,-1,1,negative,1305056235
35,387,1,1,positive,1306782389
35,390,2,2,positive,1306782934
35,836,1,1,positive,1307117081
35,838,1,1,positive,1307123683
35,862,1,1,positive,1307203964
35,795,1,1,positive,1307434527
35,894,1,1,positive,1307524979
35,975,1,1,positive,1307525004
35,976,1,1,positive,1307525017
35,950,1,1,positive,1307801864
35,1136,1,1,positive,1308072007
35,1137,1,1,positive,1308072083
35,1112,1,1,positive,1308245332
35,945,1,1,positive,1309204581
35,923,1,1,positive,1309334581
35,1090,2,2,positive,1309344051
35,1294,1,1,positive,1309672873
35,1295,1,1,positive,1309672885
35,380,1,1,positive,1309820950
35,1305,1,1,positive,1309903639
35,1314,1,1,positive,1310161574
35,1299,1,1,positive,1310161594
35,1337,1,1,positive,1310988044
35,1328,1,1,positive,1311078731
35,1268,1,1,positive,1311197118
35,664,1,1,positive,1311342793
35,1361,1,1,positive,1311574850
35,1362,1,1,positive,1311888076
35,1382,1,1,positive,1312229850
35,1393,-1,1,negative,1312556326
35,1405,1,1,positive,1312828200
35,1406,1,1,positive,1312828234
35,186,2,2,positive,1312910715
35,1414,1,1,positive,1312967887
35,528,2,2,positive,1312967975
35,729,1,1,positive,1313489996
35,1432,1,1,positive,1313707374
35,1434,1,1,positive,1313739761
35,1426,1,1,positive,1313782997
35,1338,1,1,positive,1314005826
35,1440,1,1,positive,1314188342
35,1356,1,1,positive,1314197929
35,1445,1,1,positive,1314468891
35,1441,1,1,positive,1314468916
35,1439,1,1,positive,1314469330
35,56,2,2,positive,1314569984
35,1447,1,1,positive,1314614597
35,1417,1,1,positive,1314714481
35,1446,1,1,positive,1314785102
35,1450,1,1,positive,1314785115
35,1451,1,1,positive,1314785376
35,1452,1,1,positive,1314895110
35,1217,4,4,positive,1315002375
35,775,2,2,positive,1315002581
35,1459,1,1,positive,1315224563
35,1460,1,1,positive,1315227658
35,1474,1,1,positive,1315761202
35,1463,1,1,positive,1315900666
35,1478,1,1,positive,1315900901
35,705,1,1,positive,1316078513
35,1482,1,1,positive,1316108705
35,1483,1,1,positive,1316115885
35,1484,1,1,positive,1316115895
35,823,1,1,positive,1316290010
35,280,1,1,positive,1316370789
35,1486,1,1,positive,1316534255
35,1288,1,1,positive,1316626238
35,1437,10,10,positive,1317205991
35,1497,1,1,positive,1317329344
35,1498,1,1,positive,1317329374
35,1505,1,1,positive,1317676440
35,1506,1,1,positive,1318322723
35,1469,1,1,positive,1318609449
35,1517,1,1,positive,1318769759
35,350,1,1,positive,1318933668
35,1523,1,1,positive,1319025030
35,592,1,1,positive,1319321341
35,1533,1,1,positive,1319562204
35,1534,1,1,positive,1319617805
35,1525,1,1,positive,1319780903
35,1352,2,2,positive,1319867686
35,1539,1,1,positive,1319872348
35,1540,1,1,positive,1319872361
35,1547,1,1,positive,1320145008
35,1548,1,1,positive,1320145019
35,1544,1,1,positive,1320145147
35,1552,1,1,positive,1320313837
35,1558,1,1,positive,1320697365
35,1557,1,1,positive,1320711507
35,1396,2,2,positive,1320775184
35,1560,1,1,positive,1320869426
35,1561,1,1,positive,1320869458
35,1383,1,1,positive,1320952687
35,1581,1,1,positive,1321431015
35,873,1,1,positive,1321635483
35,1593,1,1,positive,1321833232
35,1594,1,1,positive,1321833242
35,1601,1,1,positive,1322074416
35,1492,1,1,positive,1322527383
35,1613,1,1,positive,1322593606
35,1597,1,1,positive,1322593641
35,1615,1,1,positive,1322753621
35,1515,2,2,positive,1322825084
35,1618,1,1,positive,1322894645
35,1348,2,2,positive,1323157366
35,1627,1,1,positive,1323358140
35,1625,1,1,positive,1323598935
35,1640,1,1,positive,1323714674
35,1644,1,1,positive,1323861545
35,1651,1,1,positive,1324123115
35,1654,1,1,positive,1324286088
35,1655,1,1,positive,1324287280
35,1664,1,1,positive,1324490168
35,1672,1,1,positive,1324667478
35,1657,1,1,positive,1324667487
35,1649,1,1,positive,1324667497
35,1678,1,1,positive,1324994362
35,1691,1,1,positive,1325537086
35,1694,1,1,positive,1325778321
35,1629,2,2,positive,1325778652
35,1699,1,1,positive,1325937232
35,1702,1,1,positive,1326104756
35,1709,1,1,positive,1326262451
35,1721,1,1,positive,1326742933
35,1724,1,1,positive,1326816436
35,1732,1,1,positive,1327094894
35,1733,1,1,positive,1327100558
35,1734,1,1,positive,1327100567
35,1741,1,1,positive,1327316833
35,1755,1,1,positive,1328441260
35,1784,1,1,positive,1328908426
35,1786,1,1,positive,1328911252
35,1796,1,1,positive,1329168781
35,1788,1,1,positive,1329203360
35,1795,1,1,positive,1329390228
35,1797,1,1,positive,1329485837
35,1800,1,1,positive,1329485873
35,1386,2,2,positive,1329488570
35,1806,1,1,positive,1329641304
35,1095,1,1,positive,1329737805
35,1812,1,1,positive,1329781153
35,1808,1,1,positive,1329902350
35,1823,2,2,positive,1330287127
35,545,4,4,positive,1330623953
35,1834,1,1,positive,1330688017
35,1836,1,1,positive,1330727499
35,1857,1,1,positive,1331589094
35,1838,1,1,positive,1331708784
35,1869,1,1,positive,1331738558
35,1879,1,1,positive,1331927407
35,1894,1,1,positive,1332192131
35,1884,1,1,positive,1332192183
35,1900,1,1,positive,1332317702
35,1281,1,1,positive,1332969727
35,1926,1,1,positive,1333095115
35,1916,1,1,positive,1333095127
35,1918,1,1,positive,1333095146
35,1928,1,1,positive,1333131820
35,1933,1,1,positive,1333400613
35,1951,1,1,positive,1333826780
35,1957,1,1,positive,1334132142
35,1958,2,2,positive,1334149457
35,1959,1,1,positive,1334149534
35,1960,1,1,positive,1334149679
35,1944,1,1,positive,1334160263
35,1964,1,1,positive,1334407675
35,1907,2,2,positive,1334593877
35,1977,1,1,positive,1334691486
35,1912,2,2,positive,1334734026
35,1970,1,1,positive,1334772180
35,1978,1,1,positive,1334817618
35,1983,1,1,positive,1334831125
35,1653,1,1,positive,1334857102
35,1898,2,2,positive,1334865265
35,1981,1,1,positive,1335106644
35,2005,1,1,positive,1335346769
35,1993,1,1,positive,1335346774
35,1973,1,1,positive,1335428716
35,2004,1,1,positive,1335822644
35,2025,1,1,positive,1335967295
35,2029,1,1,positive,1336023719
35,2039,1,1,positive,1336244564
35,2065,-1,1,negative,1336859075
35,2070,1,1,positive,1337027288
35,2074,1,1,positive,1337103099
35,2087,1,1,positive,1337632186
35,2109,1,1,positive,1338059758
35,2052,1,1,positive,1338237581
35,2129,1,1,positive,1338586711
35,2117,1,1,positive,1338841566
35,1832,1,1,positive,1338998922
35,2170,1,1,positive,1339364719
35,2121,1,1,positive,1339426608
35,1044,1,1,positive,1339452517
35,2172,1,1,positive,1339523507
35,2177,1,1,positive,1339615182
35,2190,1,1,positive,1339922362
35,2191,1,1,positive,1339922385
35,2192,1,1,positive,1340050030
35,2215,1,1,positive,1340363869
35,1720,1,1,positive,1340887182
35,2141,1,1,positive,1341043672
35,2247,1,1,positive,1341088127
35,2248,1,1,positive,1341088133
35,26,1,1,positive,1341338689
35,2264,1,1,positive,1341392686
35,2302,1,1,positive,1342284180
35,2314,1,1,positive,1342505261
35,2299,1,1,positive,1342547726
35,1201,3,3,positive,1342634091
35,2334,1,1,positive,1342819809
35,2340,1,1,positive,1343068231
35,1562,3,3,positive,1343068493
35,2359,1,1,positive,1343721753
35,2110,1,1,positive,1343947451
35,2378,1,1,positive,1344023421
35,2393,1,1,positive,1344231993
35,2315,1,1,positive,1344374749
35,2398,1,1,positive,1344375286
35,2390,1,1,positive,1344498242
35,2356,1,1,positive,1344536162
35,2408,1,1,positive,1344928755
35,2428,1,1,positive,1344941725
35,2432,1,1,positive,1345039396
35,2433,1,1,positive,1345039408
35,2446,1,1,positive,1345245897
35,2449,1,1,positive,1345269219
35,2450,1,1,positive,1345269228
35,492,3,3,positive,1345564142
35,2453,1,1,positive,1345706191
35,2464,1,1,positive,1345706210
35,2481,1,1,positive,1345706221
35,2482,1,1,positive,1345706230
35,2463,1,1,positive,1345706239
35,2495,1,1,positive,1345875703
35,2496,1,1,positive,1345875712
35,2221,1,1,positive,1345920922
35,2506,1,1,positive,1346144608
35,2509,1,1,positive,1346235435
35,2521,1,1,positive,1346610227
35,2527,1,1,positive,1346610249
35,2513,1,1,positive,1346610260
35,2528,1,1,positive,1346610269
35,2531,1,1,positive,1346779276
35,2304,1,1,positive,1346791215
35,1922,1,1,positive,1346792907
35,2547,1,1,positive,1346952004
35,2551,1,1,positive,1347006954
35,1555,1,1,positive,1347189089
35,2558,1,1,positive,1347191596
35,2577,1,1,positive,1347342579
35,2579,1,1,positive,1347362761
35,2589,1,1,positive,1347544241
35,2594,1,1,positive,1347614328
35,2595,1,1,positive,1347614338
35,2596,1,1,positive,1347614343
35,2530,-10,10,negative,1347729589
35,2613,1,1,positive,1347835197
35,2614,1,1,positive,1347835211
35,2616,1,1,positive,1347882617
35,28,1,1,positive,1347946352
35,2538,1,1,positive,1348126145
35,2653,1,1,positive,1348303400
35,2655,1,1,positive,1348303434
35,2194,1,1,positive,1348478569
35,2646,1,1,positive,1348504731
35,2663,1,1,positive,1348504740
35,2118,2,2,positive,1348602210
35,2687,1,1,positive,1348684789
35,1781,7,7,positive,1348833214
35,2658,1,1,positive,1349010791
35,2587,1,1,positive,1349010801
35,2715,1,1,positive,1349010809
35,2726,1,1,positive,1349124877
35,1645,1,1,positive,1349335342
35,2600,1,1,positive,1349630678
35,2769,1,1,positive,1349691264
35,2312,1,1,positive,1349728357
35,2773,1,1,positive,1349774475
35,2647,1,1,positive,1349876122
35,2775,1,1,positive,1349889914
35,2786,1,1,positive,1349889945
35,2791,1,1,positive,1349906103
35,2797,1,1,positive,1349949148
35,2780,1,1,positive,1350063829
35,2803,1,1,positive,1350066942
35,2609,1,1,positive,1350210079
35,2654,3,3,positive,1350241977
35,2789,1,1,positive,1350329746
35,2819,1,1,positive,1350329765
35,2820,1,1,positive,1350329772
35,2818,1,1,positive,1350330258
35,2448,1,1,positive,1350332046
35,2785,2,2,positive,1350498383
35,2379,1,1,positive,1350503035
35,2829,1,1,positive,1350562314
35,2834,1,1,positive,1350652973
35,2388,1,1,positive,1350808561
35,2844,1,1,positive,1350809228
35,2839,1,1,positive,1351017546
35,2872,1,1,positive,1351469571
35,2909,1,1,positive,1351687253
35,2927,1,1,positive,1351924007
35,2947,1,1,positive,1352217937
35,2928,1,1,positive,1352217946
35,2971,1,1,positive,1352446475
35,2972,1,1,positive,1352446496
35,2976,1,1,positive,1352503115
35,2943,1,1,positive,1352503149
35,2983,2,2,positive,1352713735
35,2985,1,1,positive,1352753803
35,2986,1,1,positive,1352753812
35,2989,1,1,positive,1352816333
35,2772,1,1,positive,1352817845
35,2990,1,1,positive,1352824490
35,2725,1,1,positive,1353017686
35,2980,1,1,positive,1353058225
35,3008,1,1,positive,1353163193
35,3006,1,1,positive,1353223195
35,3021,1,1,positive,1353306860
35,2183,2,2,positive,1353311453
35,1897,5,5,positive,1353311555
35,3028,1,1,positive,1353418140
35,415,1,1,positive,1353504812
35,3041,1,1,positive,1353663268
35,3051,1,1,positive,1353836805
35,3053,2,2,positive,1353878715
35,1462,1,1,positive,1353929041
35,3064,1,1,positive,1353997306
35,149,2,2,positive,1354108870
35,2963,1,1,positive,1354133513
35,3067,1,1,positive,1354363111
35,2563,1,1,positive,1354392380
35,3095,1,1,positive,1354440052
35,3106,1,1,positive,1354605470
35,3110,1,1,positive,1354653899
35,2777,1,1,positive,1354722788
35,3117,1,1,positive,1354722806
35,3118,1,1,positive,1354722813
35,3124,1,1,positive,1354824107
35,3128,1,1,positive,1354864878
35,3105,1,1,positive,1354900280
35,2476,1,1,positive,1354900304
35,3107,1,1,positive,1354903093
35,3137,1,1,positive,1355150766
35,3155,1,1,positive,1355150782
35,3113,1,1,positive,1355150802
35,3156,1,1,positive,1355150821
35,3176,1,1,positive,1355561260
35,3175,1,1,positive,1355561273
35,3163,1,1,positive,1355561280
35,3177,1,1,positive,1355561289
35,3178,1,1,positive,1355561300
35,3179,1,1,positive,1355561322
35,2710,1,1,positive,1355858952
35,3199,1,1,positive,1355952780
35,3200,1,1,positive,1355952789
35,2526,2,2,positive,1355959366
35,3211,1,1,positive,1356088540
35,3212,1,1,positive,1356088556
35,3213,1,1,positive,1356088563
35,3214,1,1,positive,1356088571
35,3228,1,1,positive,1356338001
35,3227,1,1,positive,1356863421
35,3266,1,1,positive,1357111160
35,3283,1,1,positive,1357385319
35,3284,1,1,positive,1357385330
35,3270,1,1,positive,1357385342
35,3269,1,1,positive,1357461095
35,3274,1,1,positive,1357462462
35,436,1,1,positive,1357589387
35,3304,1,1,positive,1357733350
35,3305,1,1,positive,1357733363
35,3324,1,1,positive,1358179942
35,3325,1,1,positive,1358179963
35,3209,2,2,positive,1358201538
35,3334,1,1,positive,1358284850
35,3362,1,1,positive,1358727059
35,3363,1,1,positive,1358727075
35,3364,1,1,positive,1358727088
35,3236,3,3,positive,1359034349
35,3393,1,1,positive,1359281930
35,3296,1,1,positive,1359281947
35,3385,1,1,positive,1359377277
35,3407,1,1,positive,1359481134
35,2899,3,3,positive,1359581230
35,3413,1,1,positive,1359721644
35,2767,5,5,positive,1359727700
35,3424,1,1,positive,1359746608
35,3426,1,1,positive,1359746654
35,3316,1,1,positive,1359754339
35,2484,4,4,positive,1359758040
35,2784,1,1,positive,1359811058
35,3170,2,2,positive,1359998978
35,3412,1,1,positive,1360094530
35,3435,1,1,positive,1360094540
35,3446,1,1,positive,1360237015
35,3447,1,1,positive,1360237034
35,2333,1,1,positive,1360237047
35,3448,1,1,positive,1360237062
35,3457,1,1,positive,1360439923
35,3458,1,1,positive,1360439942
35,3480,1,1,positive,1360741431
35,3465,1,1,positive,1360741439
35,3453,1,1,positive,1360883329
35,3486,1,1,positive,1360883338
35,3489,1,1,positive,1361139293
35,3328,1,1,positive,1361192171
35,3507,1,1,positive,1361229449
35,3508,1,1,positive,1361264894
35,3405,1,1,positive,1361385513
35,3494,1,1,positive,1361776332
35,3506,1,1,positive,1361776348
35,3515,1,1,positive,1361776355
35,3532,1,1,positive,1361776363
35,3533,1,1,positive,1361776373
35,3536,1,1,positive,1361864107
35,3300,2,2,positive,1362076539
35,3587,1,1,positive,1362397732
35,3594,1,1,positive,1362504061
35,2763,3,3,positive,1362575420
35,3606,1,1,positive,1362667335
35,3614,1,1,positive,1362725560
35,3615,1,1,positive,1362725570
35,3616,1,1,positive,1362725597
35,3617,1,1,positive,1362725663
35,3618,1,1,positive,1362725721
35,3588,1,1,positive,1362819645
35,3631,1,1,positive,1362819653
35,3632,1,1,positive,1362819678
35,3633,1,1,positive,1362819685
35,3634,1,1,positive,1362819693
35,3635,1,1,positive,1362819701
35,3648,1,1,positive,1363029662
35,3666,1,1,positive,1363245597
35,1113,2,2,positive,1363331561
35,3577,2,2,positive,1363443316
35,3690,1,1,positive,1363597507
35,3691,1,1,positive,1363597520
35,3692,1,1,positive,1363597530
35,3693,1,1,positive,1363597540
35,3208,2,2,positive,1363683547
35,3717,1,1,positive,1363855330
35,3663,1,1,positive,1363864613
35,3718,1,1,positive,1363864623
35,2431,2,2,positive,1363983040
35,3677,1,1,positive,1363983636
35,3696,1,1,positive,1364022632
35,3739,1,1,positive,1364107427
35,3740,1,1,positive,1364107437
35,3741,1,1,positive,1364107469
35,3720,1,1,positive,1364107494
35,3742,1,1,positive,1364107509
35,3750,1,1,positive,1364244329
35,3754,1,1,positive,1364280864
35,3735,1,1,positive,1364280879
35,3773,1,1,positive,1364424560
35,3774,1,1,positive,1364424617
35,3805,1,1,positive,1364546854
35,3758,1,1,positive,1364546873
35,3767,1,1,positive,1364546896
35,3803,1,1,positive,1364546905
35,3811,1,1,positive,1364593320
35,3818,1,1,positive,1364734823
35,3819,1,1,positive,1364734841
35,3808,1,1,positive,1364736102
35,3382,1,1,positive,1364926547
35,3835,1,1,positive,1364926565
35,3836,1,1,positive,1364926586
35,3839,1,1,positive,1364940789
